forest;plotID;treeID;genus;species;famil;meanWD;predHeight18;predHeight20;DBH18;DBH20;TreeBA;BA per Ha;tree_status;comments
Kibale;UPL8;3606;Teclea;Nobilis;Rutaceae;0.745;9.863107005;10.26204254;13.6;15.7;0.019359325;0.120995779;1;
Kibale;UPL8;3607;Mimusops;Bagaswawei;Sapotaceae;0.835;18.51601798;18.68922303;42;45;0.1590435;0.994021875;1;
Kibale;UPL8;3608;Bosqueia;Phoberos;Moraceae;0.5775;13.18212263;13.62272414;21.4;24.3;0.046377085;0.289856779;1;
Kibale;UPL8;3609;Pterygota;Mildbraedii;Malvaceae;0.5395;13.9096878;13.81993013;23.5;24.9;0.048695585;0.304347409;1;
Kibale;UPL8;3610;Uvariopsis;Congensis;Annoceae;0.5775;7.936619198;9.449907293;10.1;14;0.01539384;0.0962115;1;
Kibale;UPL8;3611;Taberemonta;Holstii;Apocyceae;0.5261;10.3068592;10.84492777;14.5;17;0.02269806;0.141862875;1;
Kibale;UPL8;3612;Lovoa;Brownii;Meliaceae;0.5104;20.44830535;20.42382055;54.1;56;0.24630144;1.539384;1;
Kibale;UPL8;3613;Uvariopsis;Congensis;Annoceae;0.5775;8.292115516;8.839095162;10.7;12.8;0.012867994;0.08042496;1;
Kibale;UPL8;3614;Monodora;Angolensis;Annoceae;0.49;15.6555898;15.61711123;29.3;31;0.07547694;0.471730875;1;
Kibale;UPL8;3615;Teclea;Nobilis;Rutaceae;0.745;12.62523424;12.46021926;19.9;21;0.03463614;0.216475875;1;
Kibale;UPL8;3616;Monodora;Angolensis;Annoceae;0.49;17.62279772;17.66434669;37.5;39.7;0.123786109;0.773663179;1;
Kibale;UPL8;3617;Pterygota;Mildbraedii;Malvaceae;0.5395;9.187155726;9.548581593;12.3;14.2;0.015836806;0.098980035;1;
Kibale;UPL8;3618;Uvariopsis;Congensis;Annoceae;0.5775;11.18525113;11.27273353;16.4;18;0.02544696;0.1590435;1;
Kibale;UPL8;3619;Pterygota;Mildbraedii;Malvaceae;0.5395;21.20070509;21.19610294;60;62;0.30190776;1.8869235;1;
Kibale;UPL8;3620;Bosqueia;Phoberos;Moraceae;0.5775;14.97541819;14.77761864;26.9;28;0.06157536;0.384846;1;
Kibale;UPL8;3621;Uvariopsis;Congensis;Annoceae;0.5775;10.06266529;10.84492777;14;17;0.02269806;0.141862875;1;
Kibale;UPL8;3622;Uvariopsis;Congensis;Annoceae;0.5775;9.556477238;9.982147049;13;15.1;0.017907905;0.111924409;1;
Kibale;UPL8;3623;Aphania;Senegalensis;Sapindaceae;0.5775;13.74162791;13.94916513;23;25.3;0.050272669;0.314204179;1;
Kibale;UPL8;3624;Cheatacme;Aristata;Ulmaceae;0.5775;12.23501424;12.07940731;18.9;20;0.031416;0.19635;1;
Kibale;UPL8;3625;Diospyros;Abyssinica;Ebeceae;0.6;8.465645526;8.943196723;11;13;0.01327326;0.082957875;1;
Kibale;UPL8;3626;Harrisonia;Abyssinica;Rutaceae;0.785;10.06266529;10.39935748;14;16;0.02010624;0.125664;1;
Kibale;UPL8;3627;Uvariopsis;Congensis;Annoceae;0.5775;8.804638542;9.097595137;11.6;13.3;0.013892941;0.086830879;1;
Kibale;UPL8;3628;Dombeya;Mukole;Malvaceae;0.484;16.38423528;16.33348541;32.1;33.8;0.089727238;0.560795235;1;
Kibale;UPL8;3629;Diospyros;Abyssinica;Ebeceae;0.6;13.84283708;13.65587577;23.3;24.4;0.046759574;0.29224734;1;
Kibale;UPL8;3630;Uvariopsis;Congensis;Annoceae;0.5775;8.579820697;9.449907293;11.2;14;0.01539384;0.0962115;1;
Kibale;UPL8;3631;Pterygota;Mildbraedii;Malvaceae;0.5395;11.86984612;12.07940731;18;20;0.031416;0.19635;1;
Kibale;UPL8;3632;Diospyros;Abyssinica;Ebeceae;0.6;12.31433337;12.7184952;19.1;21.7;0.036983701;0.231148129;1;
Kibale;UPL8;3633;Uvariopsis;Congensis;Annoceae;0.5775;9.710906784;9.887248637;13.3;14.9;0.017436665;0.108979159;1;
Kibale;UPL8;3634;Pterygota;Mildbraedii;Malvaceae;0.5395;9.079246074;9.449907293;12.1;14;0.01539384;0.0962115;1;
Kibale;UPL8;3635;Pterygota;Mildbraedii;Malvaceae;0.5395;13.39593246;13.52257664;22;24;0.04523904;0.282744;1;
Kibale;UPL8;3636;Pterygota;Mildbraedii;Malvaceae;0.5395;22.71768305;22.7098939;75;76.7;0.462042181;2.887763629;1;
Kibale;UPL8;3637;Newtonia;Buchanii;Fabaceae;0.5018;23.72131858;23.67458241;88.4;89.1;0.623514137;3.896963359;1;
Kibale;UPL8;3638;Chrysophyllum ;Albidum;Sapotaceae;0.6023;9.812617948;9.934799457;13.5;15;0.0176715;0.110446875;1;
Kibale;UPL8;3639;Uvariopsis;Congensis;Annoceae;0.5775;11.91110078;12.07940731;18.1;20;0.031416;0.19635;1;
Kibale;UPL8;3640;Chrysophyllum ;Albidum;Sapotaceae;0.6023;12.9632979;12.49752494;20.8;21.1;0.034966793;0.218542459;1;
Kibale;UPL8;3641;Pancovia;Turbita;Sapindaceae;0.5775;10.35501571;10.39935748;14.6;16;0.02010624;0.125664;1;
Kibale;UPL8;3642;Uvariopsis;Congensis;Annoceae;0.5775;9.347006901;9.694984499;12.6;14.5;0.016513035;0.103206469;1;
Kibale;UPL8;3643;Pterygota;Mildbraedii;Malvaceae;0.5395;7.876242664;9.097595137;10;13.3;0.013892941;0.086830879;1;
Kibale;UPL8;3644;Chrysophyllum ;Albidum;Sapotaceae;0.6023;14.17223856;14.13975753;24.3;25.9;0.052685417;0.329283859;1;
Kibale;UPL8;3645;Celtis;Durandii;Canbaceae;0.45;18.01378267;17.92928643;39.4;41;0.13202574;0.825160875;1;
Kibale;UPL8;3646;Uvariopsis;Congensis;Annoceae;0.5775;7.876242664;8.839095162;10;12.8;0.012867994;0.08042496;1;
Kibale;UPL8;3647;Pterygota;Mildbraedii;Malvaceae;0.5395;8.056394382;9.097595137;10.3;13.3;0.013892941;0.086830879;1;
Kibale;UPL8;3648;Diospyros;Abyssinica;Ebeceae;0.6;13.2896428;13.14623369;21.7;22.9;0.041187161;0.257419759;1;
Kibale;UPL8;3649;Taberemonta;Holistii;Apocyceae;0.5261;12.23501424;12.07940731;18.9;20;0.031416;0.19635;1;
Kibale;UPL8;3650;Taberemonta;Holistii;Apocyceae;0.5261;10.3068592;10.39935748;14.5;16;0.02010624;0.125664;1;
Kibale;UPL8;3651;Teclea;Nobilis;Rutaceae;0.745;17.40824588;17.30334462;36.5;38;0.11341176;0.7088235;1;
Kibale;UPL8;3652;Pterygota;Mildbraedii;Malvaceae;0.5395;10.63932536;11.64349236;15.2;18.9;0.028055273;0.175345459;1;
Kibale;UPL8;3653;Uvariopsis;Congensis;Annoceae;0.5775;14.85656825;15.15119293;26.5;29.3;0.067425805;0.421411279;1;
Kibale;UPL8;3654;Cheatacme;Aristata;Ulmaceae;0.5775;14.94585925;15.34604554;26.8;30;0.070686;0.4417875;1;
Kibale;UPL8;3655;Phyllanthus;Discoideus;Phyllanthaceae;0.6126;8.915322058;10.39935748;11.8;16;0.02010624;0.125664;1;
Kibale;UPL8;3656;Pterygota;Mildbraedii;Malvaceae;0.5395;8.748869202;11.27273353;11.5;18;0.02544696;0.1590435;1;
Kibale;UPL8;3657;Lovoa;Brownii;Meliaceae;0.5104;23.30544942;23.29880577;82.4;83.9;0.552859553;3.455372209;1;
Kibale;UPL8;3658;Newtonia;Buchanii;Fabaceae;0.5018;19.87405966;19.84600154;50.1;52;0.21237216;1.327326;1;
Kibale;UPL8;3659;Uvariopsis;Congensis;Annoceae;0.5775;7.876242664;9.449907293;10;14;0.01539384;0.0962115;1;
Kibale;UPL8;3660;Uvariopsis;Congensis;Annoceae;0.5775;7.876242664;9.449907293;10;14;0.01539384;0.0962115;1;
Kibale;UPL8;3661;Pterygota;Mildbraedii;Malvaceae;0.5395;9.347006901;10.21588529;12.6;15.6;0.019113494;0.11945934;1;
Kibale;UPL8;3662;Mimusops;Bagaswawei;Sapotaceae;0.835;17.87219799;17.70571831;38.7;39.9;0.125036465;0.781477909;1;
Kibale;UPL8;3663;Uvariopsis;Congensis;Annoceae;0.5775;9.812617948;9.934799457;13.5;15;0.0176715;0.110446875;1;
Kibale;UPL8;3664;Pterygota;Mildbraedii;Malvaceae;0.5395;14.04192236;13.85240448;23.9;25;0.0490875;0.306796875;1;
Kibale;UPL8;3665;Teclea;Nobilis;Rutaceae;0.745;14.07467953;14.17114984;24;26;0.05309304;0.3318315;1;
Kibale;UPL8;3666;Cheatacme;Aristata;Ulmaceae;0.5775;8.915322058;9.449907293;11.8;14;0.01539384;0.0962115;1;
Kibale;UPL8;3667;Celtis;Durandii;Canbaceae;0.45;20.98210019;20.92506609;58.2;59.8;0.280862182;1.755388635;1;
Kibale;UPL8;3668;Pterygota;Mildbraedii;Malvaceae;0.5395;8.636462832;9.449907293;11.3;14;0.01539384;0.0962115;1;
Kibale;UPL8;3669;Bosqueia;Phoberos;Moraceae;0.5775;10.06266529;10.80118942;14;16.9;0.022431809;0.140198809;1;
Kibale;UPL8;3670;Lovoa;Brownii;Meliaceae;0.5104;12.2747551;12.46021926;19;21;0.03463614;0.216475875;1;
Kibale;UPL8;3671;Ficus;Bracupoda;Moraceae;0.4055;8.115798965;8.891264017;10.4;12.9;0.013069841;0.081686509;1;
Kibale;UPL8;3672;Pterygota;Mildbraedii;Malvaceae;0.5395;8.465645526;9.449907293;11;14;0.01539384;0.0962115;1;
Kibale;UPL8;3673;Uvariopsis;Congensis;Annoceae;0.5775;12.07440291;12.46021926;18.5;21;0.03463614;0.216475875;1;
Kibale;UPL8;3674;Teclea;Nobilis;Rutaceae;0.745;8.292115516;8.943196723;10.7;13;0.01327326;0.082957875;1;
Kibale;UPL8;3675;Uvariopsis;Congensis;Annoceae;0.5775;13.57040808;13.48896117;22.5;23.9;0.044862833;0.280392709;1;
Kibale;UPL8;3676;Lovoa;Brownii;Meliaceae;0.5104;21.81569426;21.73275168;65.5;66.7;0.349415821;2.183848879;1;
Kibale;UPL8;3677;Pterygota;Mildbraedii;Malvaceae;0.5395;10.87037051;10.84492777;15.7;17;0.02269806;0.141862875;1;
Kibale;UPL8;3678;Teclea;Nobilis;Rutaceae;0.745;12.70140697;13.18105419;20.1;23;0.04154766;0.259672875;1;
Kibale;UPL8;3679;Diospyros;Abyssinica;Ebeceae;0.6;14.88643483;14.77761864;26.6;28;0.06157536;0.384846;1;
Kibale;UPL8;3680;Uvariopsis;Congensis;Annoceae;0.5775;7.876242664;8.943196723;10;13;0.01327326;0.082957875;1;
Kibale;UPL9;3681;Uvariopsis;Congensis;Annoceae;0.5575;12.81453419;13.21575115;20.4;23.1;0.041909729;0.261935809;1;
Kibale;UPL9;3682;Pterygota;Mildbraedii;Malvaceae;0.5395;9.240705622;9.887248637;12.4;14.9;0.017436665;0.108979159;1;
Kibale;UPL9;3683;Pterygota;Mildbraedii;Malvaceae;0.5395;8.292115516;8.839095162;10.7;12.8;0.012867994;0.08042496;1;
Kibale;UPL9;3684;Phyllanthus;Discoideus;Phyllanthaceae;0.6126;11.70307508;11.68388819;17.6;19;0.02835294;0.177205875;1;
Kibale;UPL9;3685;Aphania;Senegalensis;Sapindaceae;0.5575;9.812617948;9.934799457;13.5;15;0.0176715;0.110446875;1;
Kibale;UPL9;3686;Diospyros;Abyssinica;Ebeceae;0.6;10.68595442;10.84492777;15.3;17;0.02269806;0.141862875;1;
Kibale;UPL9;3687;Uvariopsis;Congensis;Annoceae;0.5575;8.522882473;8.891264017;11.1;12.9;0.013069841;0.081686509;1;
Kibale;UPL9;3688;Newtonia;Buchanii;Fabaceae;0.5018;10.91595736;11.27273353;15.8;18;0.02544696;0.1590435;1;
Kibale;UPL9;3689;Dombeya;Mukole;Malvaceae;0.484;18.11321343;17.98911586;39.9;41.3;0.133964893;0.837280579;1;
Kibale;UPL9;3690;Pterygota;Mildbraedii;Malvaceae;0.5395;9.240705622;9.934799457;12.4;15;0.0176715;0.110446875;1;
Kibale;UPL9;3691;Cheatacme;Aristata;Ulmaceae;0.5575;11.61862087;11.84391827;17.4;19.4;0.029559314;0.184745715;1;
Kibale;UPL9;3692;Cheatacme;Aristata;Ulmaceae;0.5575;14.64456776;14.44901436;25.8;26.9;0.056832329;0.355202059;1;
Kibale;UPL9;3693;Newtonia;Buchanii;Fabaceae;0.5018;8.522882473;9.449907293;11.1;14;0.01539384;0.0962115;1;
Kibale;UPL9;3694;Uvariopsis;Congensis;Annoceae;0.5575;15.20828223;15.26306287;27.7;29.7;0.069279349;0.432995929;1;
Kibale;UPL9;3695;Pterygota;Mildbraedii;Malvaceae;0.5395;12.54844864;12.57172399;19.7;21.3;0.035632813;0.222705079;1;
Kibale;UPL9;3696;Chrysophyllum ;Albidum;Sapotaceae;0.6023;11.18525113;12.0405319;16.4;19.9;0.031102625;0.194391409;1;
Kibale;UPL9;3697;Lovoa;Brownii;Meliaceae;0.5104;13.74162791;13.88476804;23;25.1;0.049480985;0.309256159;1;
Kibale;UPL9;3698;Dombeya;Mukole;Malvaceae;0.484;11.00652119;11.68388819;16;19;0.02835294;0.177205875;1;
Kibale;UPL9;3699;Uvariopsis;Congensis;Annoceae;0.5575;9.240705622;10.44474785;12.4;16.1;0.020358353;0.127239709;1;
Kibale;UPL9;3700;Diospyros;Abyssinica;Ebeceae;0.6;9.452258307;10.39935748;12.8;16;0.02010624;0.125664;1;
Kibale;UPL9;3701;Teclea;Nobilis;Rutaceae;0.745;9.240705622;9.887248637;12.4;14.9;0.017436665;0.108979159;1;
Kibale;UPL9;3702;Cheatacme;Aristata;Ulmaceae;0.5575;9.812617948;9.887248637;13.5;14.9;0.017436665;0.108979159;1;
Kibale;UPL9;3703;Uvariopsis;Congensis;Annoceae;0.5575;8.692811477;9.934799457;11.4;15;0.0176715;0.110446875;1;
Kibale;UPL9;3704;Baphiopsis;Paniflora;Fabaceae;0.5575;9.863107005;10.84492777;13.6;17;0.02269806;0.141862875;1;
Kibale;UPL9;3705;Uvariopsis;Congensis;Annoceae;0.5575;8.748869202;9.449907293;11.5;14;0.01539384;0.0962115;1;
Kibale;UPL9;3706;Blighia;Unijugata;Sapindaceae;0.508;13.63928125;14.47937939;22.7;27;0.05725566;0.357847875;1;
Kibale;UPL9;3707;Lovoa;Brownii;Meliaceae;0.5104;22.20842285;22.14841527;69.4;70.7;0.392581405;2.453633779;1;
Kibale;UPL9;3708;Aphania;Senegalensis;Sapindaceae;0.5575;14.10731749;14.13975753;24.1;25.9;0.052685417;0.329283859;1;
Kibale;UPL9;3709;Uvariopsis;Congensis;Annoceae;0.5575;11.31724627;11.27273353;16.7;18;0.02544696;0.1590435;1;
Kibale;UPL9;3710;Dombeya;Mukole;Malvaceae;0.484;14.58303567;14.47937939;25.6;27;0.05725566;0.357847875;1;
Kibale;UPL9;3711;Markhamia;Platycalyx;Bignoniaceae;0.5;9.556477238;9.934799457;13;15;0.0176715;0.110446875;1;
Kibale;UPL9;3712;Pterygota;Mildbraedii;Malvaceae;0.5395;11.53344077;11.80414182;17.2;19.3;0.029255365;0.182846029;1;
Kibale;UPL9;3713;Bequaetiodendron;Oblanceolatum;Sapotaceae;0.5575;8.465645526;9.449907293;11;14;0.01539384;0.0962115;1;
Kibale;UPL9;3714;Newtonia;Buchanii;Fabaceae;0.5018;23.82408918;23.86164769;90;91.9;0.663318209;4.145738809;1;
Kibale;UPL9;3715;Pterygota;Mildbraedii;Malvaceae;0.5395;9.347006901;9.743362555;12.6;14.6;0.016741586;0.104634915;1;
Kibale;UPL9;3716;Dombeya;Mukole;Malvaceae;0.484;8.350264765;8.943196723;10.8;13;0.01327326;0.082957875;1;
Kibale;UPL9;3717;Dombeya;Mukole;Malvaceae;0.484;7.876242664;8.943196723;10;13;0.01327326;0.082957875;1;
Kibale;UPL9;3718;Pterygota;Mildbraedii;Malvaceae;0.5395;11.36086127;11.23071983;16.8;17.9;0.025165001;0.157281259;1;
Kibale;UPL9;3719;Uvariopsis;Congensis;Annoceae;0.5575;8.804638542;8.943196723;11.6;13;0.01327326;0.082957875;1;
Kibale;UPL9;3720;Uvariopsis;Congensis;Annoceae;0.5575;7.876242664;8.413030085;10;12;0.01130976;0.070686;1;
Kibale;UPL9;3721;Taberemonta;Holstii;Apocyceae;0.5261;9.863107005;10.07623816;13.6;15.3;0.018385429;0.114908929;1;
Kibale;UPL9;3722;Cheatacme;Aristata;Ulmaceae;0.5575;14.76634426;14.74823009;26.2;27.9;0.061136321;0.382102009;1;
Kibale;UPL9;3723;Bosqueia;Phoberos;Moraceae;0.5575;14.10731749;14.17114984;24.1;26;0.05309304;0.3318315;1;
Kibale;UPL9;3724;Pterygota;Mildbraedii;Malvaceae;0.5395;13.0733489;13.52257664;21.1;24;0.04523904;0.282744;1;
Kibale;UPL9;3725;Uvariopsis;Congensis;Annoceae;0.5575;10.35501571;10.71317537;14.6;16.7;0.021904021;0.136900129;1;
Kibale;UPL9;3726;Diospyros;Abyssinica;Ebeceae;0.6;13.84283708;13.81993013;23.3;24.9;0.048695585;0.304347409;1;
Kibale;UPL9;3727;Uvariopsis;Congensis;Annoceae;0.5575;9.761885204;9.934799457;13.4;15;0.0176715;0.110446875;1;
Kibale;UPL9;3728;Diospyros;Abyssinica;Ebeceae;0.6;11.40428687;11.18853862;16.9;17.8;0.024884614;0.155528835;1;
Kibale;UPL9;3729;Pterygota;Mildbraedii;Malvaceae;0.5395;10.06266529;10.39935748;14;16;0.02010624;0.125664;1;
Kibale;UPL9;3730;Pterygota;Mildbraedii;Malvaceae;0.5395;14.13983694;14.56987724;24.2;27.3;0.058535077;0.365844229;1;
Kibale;UPL9;3731;Uvariopsis;Congensis;Annoceae;0.5575;9.024881695;9.934799457;12;15;0.0176715;0.110446875;1;
Kibale;UPL9;3732;Uvariopsis;Congensis;Annoceae;0.5575;9.024881695;9.934799457;12;15;0.0176715;0.110446875;1;
Kibale;UPL9;3733;Celtis;Durandii;Canbaceae;0.45;22.01120512;21.97607972;67.4;69;0.37392894;2.337055875;1;
Kibale;UPL9;3734;Cheatacme;Aristata;Ulmaceae;0.5575;15.40692321;15.31847142;28.4;29.9;0.070215545;0.438847159;1;
Kibale;UPL9;3735;Chrysophyllum ;Albidum;Sapotaceae;0.6023;15.923391;15.85402431;30.3;31.9;0.079923089;0.499519309;1;
Kibale;UPL9;3736;Harrisonia;Abyssinica;Rutaceae;0.785;14.10731749;14.17114984;24.1;26;0.05309304;0.3318315;1;
Kibale;UPL9;3737;Diospyros;Abyssinica;Ebeceae;0.6;17.79001707;17.72631962;38.3;40;0.125664;0.7854;1;
Kibale;UPL9;3738;Dovyalis;Macrocalyxe;Salicaceae;0.482;9.504495761;9.148600351;12.9;13.4;0.014102642;0.088141515;1;
Kibale;UPL9;3739;Pterygota;Mildbraedii;Malvaceae;0.5395;13.39593246;13.52257664;22;24;0.04523904;0.282744;1;
Kibale;UPL9;3740;Fagara;Angolensis;Rutaceae;0.5575;14.23669098;14.2646982;24.5;26.3;0.054325333;0.339533329;1;
Kibale;UPL9;3741;Teclea;Nobilis;Rutaceae;0.745;10.87037051;11.01811714;15.7;17.4;0.02377877;0.148617315;1;
Kibale;UPL9;3742;Bersama;Abyssinica;Greyiaceae;0.6175;8.522882473;8.943196723;11.1;13;0.01327326;0.082957875;1;
Kibale;UPL9;3743;Diospyros;Abyssinica;Ebeceae;0.6;13.43109279;13.52257664;22.1;24;0.04523904;0.282744;1;
Kibale;UPL9;3744;Diospyros;Abyssinica;Ebeceae;0.6;12.58691854;12.46021926;19.8;21;0.03463614;0.216475875;1;
Kibale;UPL9;3745;Uvariopsis;Congensis;Annoceae;0.5575;9.024881695;9.887248637;12;14.9;0.017436665;0.108979159;1;
Kibale;UPL9;3746;Diospyros;Abyssinica;Ebeceae;0.6;9.913354339;10.07623816;13.7;15.3;0.018385429;0.114908929;1;
Kibale;UPL2;3750;Uvariopsis;Congensis;Annoceae;0.534;;8.138593215;;11.5;0.010386915;0.064918219;1;Newtree
Kibale;UPL2;3751;Uvariopsis;Congensis;Annoceae;0.534;;8.138593215;;11.5;0.010386915;0.064918219;1;Newtree
Kibale;UPL1;3760;Chrysophyllum ;Albidum;Sapotaceae;0.6023;;7.627916804;;10.6;0.008824754;0.055154715;1;Newtree
Kibale;UPL5;3761;Bequaetiodendron;Oblanceolatum;Sapotaceae;0.5139;;7.56979904;;10.5;0.008659035;0.054118969;1;Newtree
Kibale;UPL5;3762;Uvariopsis;Congensis;Annoceae;0.5139;;9.300256462;;13.7;0.014741173;0.092132329;1;Newtree
Kibale;UPL5;3763;Chrysophyllum ;Albidum;Sapotaceae;0.6023;;7.452712342;;10.3;0.008332309;0.052076929;1;Newtree
Kibale;UPL5;3764;Bequaetiodendron;Oblanceolatum;Sapotaceae;0.5139;;7.743311997;;10.8;0.009160906;0.05725566;1;Newtree
Kibale;UPL5;3765;Chrysophyllum ;Albidum;Sapotaceae;0.6023;;7.68575374;;10.7;0.008992045;0.056200279;1;Newtree
Kibale;UPL5;3766;Uvariopsis;Congensis;Annoceae;0.5139;;7.857600968;;11;0.00950334;0.059395875;1;Newtree
Kibale;UPL11;3767;Uvariopsis;Congensis;Annoceae;0.5368;;8.082927164;;11.4;0.010207058;0.063794115;1;Newtree
Kibale;UPL11;3768;Uvariopsis;Congensis;Annoceae;0.5368;;8.138593215;;11.5;0.010386915;0.064918219;1;Newtree
Kibale;UPL11;3769;Uvariopsis;Congensis;Annoceae;0.5368;;7.970800523;;11.2;0.009852058;0.06157536;1;Newtree
Kibale;UPL11;3770;Funtumia;Latifolia;Apocyceae;0.424;;8.57464703;;12.3;0.011882317;0.074264479;1;Newtree
Kibale;UPL11;3771;Uvariopsis;Congensis;Annoceae;0.5368;;8.082927164;;11.4;0.010207058;0.063794115;1;Newtree
Kibale;UPL11;3772;Funtumia;Latifolia;Apocyceae;0.424;;9.350360748;;13.8;0.014957158;0.093482235;1;Newtree
Kibale;UPL11;3773;Uvariopsis;Congensis;Annoceae;0.5368;;8.249140763;;11.7;0.010751341;0.067195879;1;Newtree
Kibale;UPL4;3774;Uvariopsis;Congensis;Annoceae;0.556;;9.148600351;;13.4;0.014102642;0.088141515;1;Newtree
Kibale;UPL4;3775;Uvariopsis;Congensis;Annoceae;0.556;;11.43913459;;18.4;0.026590502;0.16619064;1;Newtree
Kibale;UPL4;3776;Uvariopsis;Congensis;Annoceae;0.556;;9.097595137;;13.3;0.013892941;0.086830879;1;Newtree
Kibale;UPL4;3777;Uvariopsis;Congensis;Annoceae;0.556;;8.57464703;;12.3;0.011882317;0.074264479;1;Newtree
Kibale;UPL12;3778;Chrysophyllum ;Albidum;Sapotaceae;0.6023;;9.350360748;;13.8;0.014957158;0.093482235;1;Newtree
Kibale;UPL12;3779;Diospyros;Abyssinica;Ebeceae;0.6;;8.138593215;;11.5;0.010386915;0.064918219;1;Newtree
Kibale;UPL6;3780;Celtis;Mildbraedii;Canbaceae;0.6176;;7.393739018;;10.2;0.008171302;0.051070635;1;Newtree
Kibale;UPL7;3781;Bosqueia;Phoberos;Moraceae;0.612;;9.097595137;;13.3;0.013892941;0.086830879;1;Newtree
Kibale;UPL7;3782;Uvariopsis;Congensis;Annoceae;0.612;;7.452712342;;10.3;0.008332309;0.052076929;1;Newtree
Kibale;UPL8;3783;Uvariopsis;Congensis;Annoceae;0.5775;;7.274921302;;10;0.007854;0.0490875;1;Newtree
Kibale;UPL8;3784;Teclea;Nobilis;Rutaceae;0.745;;7.857600968;;11;0.00950334;0.059395875;1;Newtree
Kibale;UPL8;3795;Pterygota;Mildbraedii;Malvaceae;0.5395;;8.628023129;;12.4;0.01207631;0.07547694;1;Newtree
Kahuzi;KBPL13;4001;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;18.64154378;18.66575375;42.68;44.87;0.158125909;0.988286933;1;
Kahuzi;KBPL13;4002;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;16.63400633;16.20496065;33.12;33.28;0.086987637;0.54367273;1;
Kahuzi;KBPL13;4003;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;9.251383499;10.08560329;12.42;15.32;0.018433526;0.115209541;1;
Kahuzi;KBPL13;4004;Alangium;Chinense;Alangiaceae;0.4017;14.73909285;15.00934632;26.11;28.8;0.065144218;0.40715136;1;
Kahuzi;KBPL13;4005;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;12.56770293;12.17595461;19.75;20.25;0.032206309;0.20128943;1;
Kahuzi;KBPL13;4006;Dombeya;Goetzenii;Malvaceae;0.5;12.3182823;12.28681646;19.11;20.54;0.033135366;0.207096039;1;
Kahuzi;KBPL13;4007;Solanum;Angustispinosum;Solaceae;0.4119;8.1807767;7.919994476;10.51;11.11;0.009694357;0.060589732;1;
Kahuzi;KBPL13;4008;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;10.37901012;10.93187295;14.65;17.2;0.023235274;0.14522046;1;
Kahuzi;KBPL13;4009;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;8.904304602;9.072006631;11.78;13.25;0.013788679;0.086179242;1;
Kahuzi;KBPL13;4010;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;10.2244757;10.57979301;14.33;16.4;0.021124118;0.13202574;1;
Kahuzi;KBPL13;4011;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;10.37901012;10.0715526;14.65;15.29;0.018361403;0.11475877;1;
Kahuzi;KBPL13;4012;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;13.04412785;12.93111288;21.02;22.29;0.039022136;0.243888348;1;
Kahuzi;KBPL13;4013;Macaranga;Neomildbraedia;Euphorbiaceae;0.3818;11.79931317;12.07940731;17.83;20;0.031416;0.19635;1;
Kahuzi;KBPL13;4014;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;11.39561683;10.79242034;16.88;16.88;0.022378748;0.139867174;1;
Kahuzi;KBPL13;4015;Allophylus;Kivuensis;Sapindaceae;0.5178;9.908340427;9.295233806;13.69;13.69;0.01471966;0.091997878;1;
Kahuzi;KBPL13;4016;Allophylus;Kivuensis;Sapindaceae;0.5178;7.990678445;7.919994476;10.19;11.11;0.009694357;0.060589732;1;
Kahuzi;KBPL13;4017;Allophylus;Kivuensis;Sapindaceae;0.5178;15.91020681;15.54475043;30.25;30.73;0.074167906;0.463549412;1;
Kahuzi;KBPL13;4018;Chassalia;Subochreata;Rubiaceae;0.4176;8.72648086;8.38043565;11.46;11.94;0.011196945;0.069980907;1;
Kahuzi;KBPL13;4019;Croton;Macrostachyus;Euphorbiaceae;0.4793;12.0622495;11.46798598;18.47;18.47;0.026793206;0.167457539;1;
Kahuzi;KBPL13;4020;Albizia;Adianthifolia;Fabaceae;0.5075;10.9703927;10.72200922;15.92;16.72;0.021956517;0.13722823;1;
Kahuzi;KBPL13;4021;Bersama;Abyssinica;Melianthaceae;0.6175;12.1911102;11.67582156;18.79;18.98;0.028293281;0.176833006;1;
Kahuzi;KBPL13;4022;Allophylus;Kivuensis;Sapindaceae;0.5178;8.72648086;8.622696576;11.46;12.39;0.01205684;0.075355252;1;
Kahuzi;KBPL13;4023;Alangium;Chinense;Alangiaceae;0.4017;16.40163161;15.92383947;32.17;32.17;0.081281745;0.508010906;1;
Kahuzi;KBPL13;4024;Alangium;Chinense;Alangiaceae;0.4017;19.61374704;19.27790081;48.41;48.41;0.184060697;1.150379356;1;
Kahuzi;KBPL13;4025;Neoboutonia;Macrocalyx;Euphorbiaceae;0.33;7.990678445;7.720321999;10.19;10.76;0.009093173;0.056832329;1;
Kahuzi;KBPL13;4026;Allophylus;Kivuensis;Sapindaceae;0.5178;14.44612498;13.90413324;25.16;25.16;0.049717831;0.310736441;1;
